Year,Month,Day,Hour,Minute,Data Source and Uncertainty Flags,Dry Bulb Temperature,Dew Point Temperature,Relative Humidity,Atmospheric Station Pressure,Extraterrestrial Horizontal Radiation,Extraterrestrial Direct Normal Radiation,Horizontal Infrared Radiation Intensity,Global Horizontal Radiation,Direct Normal Radiation,Diffuse Horizontal Radiation,Global Horizontal Illuminance,Direct Normal Illuminance,Diffuse Horizontal Illuminance,Zenith Luminance,Wind Direction,Wind Speed,Total Sky Cover,Opaque Sky Cover,Visibility,Ceiling Height,Present Weather Observation,Present Weather Codes,Precipitable Water,Aerosol Optical Depth,Snow Depth,Days Since Last Snowfall,Albedo,Liquid Precipitation Depth,Liquid Precipitation Quantity
1991,9,20,5,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,10.5,8.5,87,99216,0,0,304,0,0,0,0,0,0,0,120,1.0,9,9,8000.0,7219,9,999999999,23,0.172,0,88,0.15,0.0,0.0
1991,9,20,6,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,10.7,9.0,89,99213,71,407,305,0,0,0,0,0,0,0,123,1.4,9,9,8000.0,6977,9,999999999,24,0.172,0,88,0.15,0.0,0.0
1991,9,20,7,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,13.5,12.0,91,99210,303,1356,305,38,98,24,11145,21647,6330,3176,125,1.7,9,9,8000.0,6068,9,999999999,32,0.172,0,88,0.15,0.0,0.0
1991,9,20,8,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,13.1,12.0,93,99207,516,1356,309,143,310,65,25327,42732,11012,4196,110,2.1,9,10,8000.0,4882,9,999999999,32,0.172,0,88,0.15,0.0,0.0
1991,9,20,9,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,14.3,12.3,88,99216,696,1356,307,290,502,96,40839,58491,14348,4112,124,1.7,0,9,8000.0,77777,9,999999999,33,0.172,0,88,0.15,0.0,0.0
1991,9,20,10,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,15.6,12.6,82,99225,830,1356,311,432,619,116,53892,67079,16660,3841,132,1.4,0,8,8000.0,77777,9,999999999,34,0.172,0,88,0.15,0.0,0.0
1991,9,20,11,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,16.8,12.9,78,99234,909,1356,317,541,678,130,62700,71276,18156,3803,110,1.0,1,7,8000.0,77777,9,999999999,35,0.172,0,88,0.15,0.0,0.0
1991,9,20,12,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.2,13.2,73,99244,928,1356,323,605,706,138,66654,72718,18868,4040,147,1.2,6,6,8000.0,77777,9,999999999,36,0.172,0,88,0.15,0.0,0.0
1991,9,20,13,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.6,13.6,68,99254,885,1356,330,618,706,141,65150,70735,18595,4572,164,1.3,5,5,8000.0,77777,9,999999999,37,0.172,0,88,0.15,0.0,0.0
1991,9,20,14,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.0,13.9,64,99263,784,1356,336,567,668,137,58702,66382,17723,5601,110,1.5,5,5,8000.0,77777,9,999999999,38,0.172,0,88,0.15,0.0,0.0
1991,9,20,15,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.4,13.9,62,99266,630,1356,340,482,616,131,46524,52888,18704,8004,206,1.3,4,4,8000.0,6708,9,999999999,38,0.172,0,88,0.15,0.0,0.0
1991,9,20,16,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.7,13.9,61,99269,436,1356,343,336,414,135,28479,27033,17839,10278,240,1.2,4,4,8000.0,1258,9,999999999,38,0.172,0,88,0.15,0.0,0.0
1991,9,20,17,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.1,13.9,60,99271,213,1356,358,147,130,99,11781,7071,10375,7849,80,1.0,4,4,8000.0,1522,9,999999999,38,0.172,0,88,0.15,0.0,0.0
1991,9,20,18,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.5,14.9,70,99260,0,1229,369,39,0,36,3140,1222,3140,2984,205,1.2,6,6,8000.0,1233,9,999999999,42,0.172,0,88,0.15,0.0,0.0
1991,9,20,19,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.0,15.9,82,99249,0,0,373,7,0,7,546,302,546,553,209,1.3,8,8,8000.0,1237,9,999999999,47,0.172,0,88,0.15,0.0,0.0
1991,9,20,20,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.4,16.9,97,99238,0,0,365,0,0,0,0,0,0,0,230,1.5,10,10,8000.0,1329,9,999999999,52,0.172,0,88,0.15,0.1,0.0
1991,9,20,21,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.3,16.0,92,99238,0,0,356,0,0,0,0,0,0,0,258,2.5,9,9,8000.0,1258,9,999999999,47,0.172,0,88,0.15,0.1,0.0
1991,9,20,22,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.3,15.1,87,99237,0,0,354,0,0,0,0,0,0,0,282,3.6,9,9,8000.0,1330,9,999999999,43,0.172,0,88,0.15,0.2,0.0
1991,9,20,23,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.2,14.2,83,99237,0,0,351,0,0,0,0,0,0,0,270,4.6,8,8,8000.0,1286,9,999999999,40,0.172,0,88,0.15,0.5,0.0
1991,9,20,24,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.0,14.3,84,99235,0,0,351,0,0,0,0,0,0,0,307,4.3,8,8,8000.0,965,9,999999999,40,0.172,0,88,0.15,0.3,0.0
1991,9,21,1,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,16.7,14.4,86,99234,0,0,348,0,0,0,0,0,0,0,307,3.9,8,8,8000.0,1202,9,999999999,40,0.171,0,88,0.15,0.2,0.0
1991,9,21,2,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,16.5,14.5,88,99232,0,0,340,0,0,0,0,0,0,0,310,3.6,9,9,8000.0,344,9,999999999,41,0.171,0,88,0.15,0.0,0.0
1991,9,21,3,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,15.8,13.8,88,99227,0,0,328,0,0,0,0,0,0,0,326,3.6,9,9,8000.0,209,9,999999999,38,0.171,0,88,0.15,0.0,0.0
1991,9,21,4,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,15.2,13.0,87,99222,0,0,326,0,0,0,0,0,0,0,333,3.6,9,9,8000.0,196,9,999999999,35,0.171,0,88,0.15,0.0,0.0
1991,9,21,5,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,14.5,12.3,87,99217,0,0,335,0,0,0,0,0,0,0,310,3.6,9,9,8000.0,197,9,999999999,33,0.171,0,88,0.15,0.0,0.0
1991,9,21,6,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,14.3,12.1,86,99216,65,376,347,0,0,0,0,0,0,0,337,2.9,8,8,8000.0,229,9,999999999,32,0.171,0,88,0.15,0.0,0.0
1991,9,21,7,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,14.1,11.8,86,99215,298,1357,341,21,50,14,7514,12436,5877,2329,336,2.2,8,8,8000.0,283,9,999999999,31,0.171,0,88,0.15,0.0,0.0
1991,9,21,8,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,13.9,11.6,86,99213,511,1357,340,101,192,52,19269,28044,11560,3700,300,1.5,8,8,8000.0,293,9,999999999,31,0.171,0,88,0.15,0.0,0.0
1991,9,21,9,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,14.6,11.1,80,99218,691,1357,315,226,357,89,32346,40578,15869,4142,345,1.7,7,7,8000.0,473,9,999999999,29,0.171,0,88,0.15,0.0,0.0
1991,9,21,10,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,15.3,10.6,74,99223,824,1357,321,341,444,117,43880,47622,18911,4330,354,1.9,6,6,8000.0,509,9,999999999,28,0.171,0,88,0.15,0.0,0.0
1991,9,21,11,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,16.0,10.1,68,99228,903,1357,324,444,505,139,52802,52175,21225,4579,50,2.1,5,5,8000.0,951,9,999999999,26,0.171,0,88,0.15,0.0,0.0
1991,9,21,12,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,16.8,9.7,63,99234,922,1357,328,512,539,157,57263,53600,23291,5171,25,1.9,5,5,8000.0,999,9,999999999,25,0.171,0,88,0.15,0.0,0.0
1991,9,21,13,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.6,9.3,58,99240,878,1357,324,534,533,176,58268,55056,23716,6063,36,1.7,4,4,8000.0,1034,9,999999999,24,0.171,0,88,0.15,0.0,0.0
1991,9,21,14,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.4,8.9,54,99245,777,1357,323,526,563,167,55833,59744,20473,6559,120,1.5,3,3,8000.0,1086,9,999999999,23,0.171,0,88,0.15,0.0,0.0
1991,9,21,15,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.8,8.9,53,99248,623,1357,319,481,609,138,48385,62096,16116,7308,16,1.7,9,3,8000.0,77777,9,999999999,23,0.171,0,88,0.15,0.0,0.0
1991,9,21,16,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.1,8.8,51,99250,428,1357,312,381,592,111,34353,55380,12553,7949,47,1.9,0,3,8000.0,77777,9,999999999,23,0.171,0,88,0.15,0.0,0.0
1991,9,21,17,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.5,8.8,50,99253,205,1357,309,234,474,82,17806,40170,8207,7119,90,2.1,0,2,8000.0,77777,9,999999999,23,0.171,0,88,0.15,0.0,0.0
1991,9,21,18,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.0,8.8,51,99250,0,1182,307,94,0,43,6054,20826,3567,3893,95,1.9,0,3,8000.0,1265,9,999999999,23,0.171,0,88,0.15,0.0,0.0
1991,9,21,19,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,14.6,8.7,53,99246,0,0,303,16,0,10,884,5278,698,727,114,1.7,5,3,8000.0,1197,9,999999999,23,0.171,0,88,0.15,0.0,0.0
1991,9,21,20,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,13.1,8.3,73,99243,0,0,302,0,0,0,0,0,0,0,150,1.5,9,6,8000.0,841,9,999999999,22,0.171,0,88,0.15,0.0,0.0
1991,9,21,21,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,13.6,9.2,57,99241,0,0,316,0,0,0,0,0,0,0,128,1.5,4,4,8000.0,690,9,999999999,24,0.171,0,88,0.15,0.0,0.0
1991,9,21,22,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,13.2,9.6,60,99239,0,0,310,0,0,0,0,0,0,0,125,1.5,4,4,8000.0,551,9,999999999,25,0.171,0,88,0.15,0.0,0.0
1991,9,21,23,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,12.9,6.0,63,99237,0,0,313,0,0,0,0,0,0,0,140,1.5,5,5,8000.0,551,9,999999999,18,0.171,0,88,0.15,0.0,0.0
1991,9,21,24,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,12.4,6.9,69,99229,0,0,326,0,0,0,0,0,0,0,120,1.3,6,6,8000.0,583,9,999999999,19,0.171,0,88,0.15,0.0,0.0
1991,9,22,1,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,12.0,7.7,75,99222,0,0,314,0,0,0,0,0,0,0,117,1.2,7,7,8000.0,700,9,999999999,21,0.17,0,88,0.15,0.0,0.0
1991,9,22,2,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,14.0,11.0,82,99214,0,0,312,0,0,0,0,0,0,0,50,1.0,7,8,8000.0,693,9,999999999,29,0.17,0,88,0.15,0.0,0.0
1991,9,22,3,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,13.7,11.3,85,99212,0,0,321,0,0,0,0,0,0,0,107,1.2,2,8,8000.0,513,9,999999999,30,0.17,0,88,0.15,0.0,0.0
1991,9,22,4,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,13.5,11.5,88,99210,0,0,319,0,0,0,0,0,0,0,101,1.3,2,9,8000.0,483,9,999999999,30,0.17,0,88,0.15,0.0,0.0
1991,9,22,5,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,13.2,11.8,91,99208,0,0,315,0,0,0,0,0,0,0,110,1.5,3,9,8000.0,379,9,999999999,31,0.17,0,88,0.15,0.0,0.0
1991,9,22,6,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,13.3,12.2,93,99209,60,344,314,0,0,0,0,0,0,0,98,1.3,5,10,8000.0,77777,9,999999999,32,0.17,0,88,0.15,0.0,0.0
1991,9,22,7,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,13.3,12.7,96,99209,292,1357,320,36,119,20,10088,22360,5770,2874,101,1.2,10,10,8000.0,108,9,999999999,34,0.17,0,88,0.15,0.0,0.0
1991,9,22,8,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,13.4,13.2,99,99209,506,1357,307,133,304,62,23838,39816,11242,4268,90,1.0,10,10,8000.0,1541,9,999999999,36,0.17,0,88,0.15,0.0,0.0
1991,9,22,9,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,13.9,13.4,96,99213,685,1357,318,274,452,102,39061,51704,16765,4717,125,1.5,10,10,8000.0,945,9,999999999,37,0.17,0,88,0.15,0.0,0.0
1991,9,22,10,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,14.5,13.5,94,99217,819,1357,312,413,560,132,52000,58096,20991,4889,137,2.1,10,10,8000.0,622,9,999999999,37,0.17,0,88,0.15,0.0,0.0
1991,9,22,11,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,15.0,13.7,92,99221,897,1357,319,517,608,154,60031,60514,23222,5066,140,2.6,9,9,8000.0,1546,9,999999999,38,0.17,0,88,0.15,0.0,0.0
1991,9,22,12,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,16.2,9.6,65,99229,915,1357,329,575,615,174,63193,60818,24513,5580,151,2.4,5,5,8000.0,3947,9,999999999,25,0.17,0,88,0.15,0.0,0.0
1991,9,22,13,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.3,10.2,63,99238,872,1357,335,585,608,180,62686,61400,23912,6149,152,2.3,5,5,8000.0,7892,9,999999999,27,0.17,0,88,0.15,0.0,0.0
1991,9,22,14,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.5,11.1,62,99246,769,1357,345,556,620,163,57122,62174,20169,6449,210,2.1,4,4,8000.0,7214,9,999999999,29,0.17,0,88,0.15,0.0,0.0
1991,9,22,15,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.8,11.4,62,99248,615,1357,348,470,600,134,46679,60128,15509,7049,152,2.2,4,4,8000.0,7238,9,999999999,30,0.17,0,88,0.15,0.0,0.0
1991,9,22,16,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.1,11.9,63,99250,420,1357,349,352,552,104,32569,52486,11979,7639,153,2.3,5,5,8000.0,77777,9,999999999,31,0.17,0,88,0.15,0.0,0.0
1991,9,22,17,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.4,16.4,83,99252,197,1357,347,220,444,78,17041,37975,7902,6878,148,2.3,1,8,8000.0,77777,9,999999999,49,0.17,0,88,0.15,0.0,0.0
1991,9,22,18,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.6,16.7,83,99254,0,1136,344,86,0,41,5656,19391,3387,3668,142,2.4,0,8,8000.0,77777,9,999999999,50,0.17,0,88,0.15,0.0,0.0
1991,9,22,19,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.9,16.9,83,99256,0,0,342,14,0,9,797,4949,633,650,141,2.5,9,8,8000.0,77777,9,999999999,52,0.17,0,88,0.15,0.0,0.0
1991,9,22,20,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.2,17.2,83,99258,0,0,335,0,0,0,0,0,0,0,100,2.6,8,8,8000.0,77777,9,999999999,53,0.17,0,88,0.15,0.0,0.0
1991,9,22,21,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.9,17.1,84,99256,0,0,338,0,0,0,0,0,0,0,140,2.5,8,8,8000.0,6119,9,999999999,53,0.17,0,88,0.15,0.0,0.0
1991,9,22,22,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.6,17.0,85,99253,0,0,342,0,0,0,0,0,0,0,140,2.4,8,8,8000.0,6142,9,999999999,52,0.17,0,88,0.15,0.0,0.0
1991,9,22,23,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.2,17.0,87,99251,0,0,337,0,0,0,0,0,0,0,137,2.3,9,9,8000.0,6356,9,999999999,52,0.17,0,88,0.15,0.0,0.0
1991,9,22,24,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.9,16.9,88,99249,0,0,332,0,0,0,0,0,0,0,141,2.3,9,9,8000.0,4202,9,999999999,51,0.17,0,88,0.15,0.0,0.0
1991,9,23,1,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.6,16.8,89,99247,0,0,333,0,0,0,0,0,0,0,141,2.2,9,9,8000.0,3738,9,999999999,51,0.169,0,88,0.15,0.0,0.0
1991,9,23,2,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.3,16.7,90,99245,0,0,336,0,0,0,0,0,0,0,270,2.1,9,9,8000.0,3479,9,999999999,51,0.169,0,88,0.15,0.0,0.0
1991,9,23,3,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.2,15.9,86,99244,0,0,327,0,0,0,0,0,0,0,277,3.1,8,8,8000.0,3005,9,999999999,47,0.169,0,88,0.15,0.0,0.0
1991,9,23,4,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,13.9,11.1,83,99243,0,0,330,0,0,0,0,0,0,0,281,4.1,8,8,8000.0,3058,9,999999999,43,0.169,0,88,0.15,0.0,0.0
1991,9,23,5,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.9,14.2,79,99242,0,0,330,0,0,0,0,0,0,0,290,5.1,7,7,8000.0,878,9,999999999,39,0.169,0,88,0.15,0.0,0.0
1991,9,23,6,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.9,14.4,80,99242,54,313,332,0,0,0,0,0,0,0,286,4.9,7,7,8000.0,570,9,999999999,40,0.169,0,88,0.15,0.0,0.0
1991,9,23,7,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.9,14.6,81,99242,287,1358,335,26,56,19,6681,7561,6529,2649,289,4.8,8,8,8000.0,1407,9,999999999,41,0.169,0,88,0.15,0.0,0.0
1991,9,23,8,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.9,14.8,82,99242,500,1358,335,77,100,57,12392,7368,12066,3731,280,4.6,8,8,8000.0,1131,9,999999999,42,0.169,0,88,0.15,0.0,0.0
1991,9,23,9,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.5,15.1,86,99239,680,1358,360,121,59,102,14022,3648,13650,4376,291,4.4,8,8,8000.0,2094,9,999999999,43,0.169,0,88,0.15,0.1,0.0
1991,9,23,10,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.1,15.5,90,99236,813,1358,370,117,22,107,12437,1123,12063,4786,292,4.3,9,9,8000.0,996,9,999999999,45,0.169,0,88,0.15,0.4,0.0
1991,9,23,11,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,16.7,15.8,94,99233,891,1358,372,92,7,89,11859,192,11668,4934,280,4.1,10,10,8000.0,1076,9,999999999,46,0.169,0,88,0.15,1.0,0.0
1991,9,23,12,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,16.9,15.6,92,99235,909,1358,371,97,1,96,13094,159,12829,5419,294,4.3,9,9,8000.0,788,9,999999999,46,0.169,0,88,0.15,1.5,0.0
1991,9,23,13,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.2,15.5,90,99237,865,1358,366,113,5,109,16693,943,16182,6509,301,4.4,9,9,8000.0,665,9,999999999,45,0.169,0,88,0.15,1.1,0.0
1991,9,23,14,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.4,15.3,87,99238,762,1358,360,170,18,158,20720,2475,19724,8058,290,4.6,9,9,8000.0,546,9,999999999,44,0.169,0,88,0.15,0.3,0.0
1991,9,23,15,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,16.7,14.5,87,99233,608,1358,359,194,37,174,19232,3589,17741,7932,306,4.6,9,9,8000.0,549,9,999999999,41,0.169,0,88,0.15,0.1,0.0
1991,9,23,16,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,16.1,13.7,86,99229,412,1358,368,134,41,115,13603,4346,12566,6904,300,4.6,8,8,8000.0,531,9,999999999,38,0.169,0,88,0.15,0.3,0.0
1991,9,23,17,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,15.4,12.9,85,99224,189,1358,366,86,51,72,8465,4031,8036,5999,260,4.6,8,8,8000.0,1267,9,999999999,35,0.169,0,88,0.15,0.1,0.0
1991,9,23,18,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,15.2,12.0,81,99223,0,1089,349,46,0,38,3544,1608,3347,2765,284,5.1,8,8,8000.0,1837,9,999999999,32,0.169,0,88,0.15,0.0,0.0
1991,9,23,19,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,15.1,11.1,77,99222,0,0,327,10,0,9,508,0,459,162,287,5.7,7,7,8000.0,2023,9,999999999,29,0.169,0,88,0.15,0.0,0.0
1991,9,23,20,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,14.9,10.3,74,99220,0,0,312,0,0,0,0,0,0,0,280,6.2,6,6,8000.0,7194,9,999999999,27,0.169,0,88,0.15,0.0,0.0
1991,9,23,21,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,14.6,10.1,74,99218,0,0,289,0,0,0,0,0,0,0,290,6.0,6,6,8000.0,2567,9,999999999,26,0.169,0,88,0.15,0.0,0.0
1991,9,23,22,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,14.4,9.8,74,99216,0,0,287,0,0,0,0,0,0,0,292,5.9,6,6,8000.0,2750,9,999999999,26,0.169,0,88,0.15,0.0,0.0
1991,9,23,23,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,14.1,9.5,74,99215,0,0,286,0,0,0,0,0,0,0,280,5.7,6,6,8000.0,77777,9,999999999,25,0.169,0,88,0.15,0.0,0.0
1991,9,23,24,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,10.9,6.5,74,99214,0,0,286,0,0,0,0,0,0,0,289,5.5,6,6,8000.0,8298,9,999999999,18,0.169,0,88,0.15,0.0,0.0
1991,9,24,1,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,11.1,6.8,75,99213,0,0,289,0,0,0,0,0,0,0,287,5.3,7,7,8000.0,6992,9,999999999,19,0.167,0,88,0.15,0.0,0.0
1991,9,24,2,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,13.8,9.6,76,99212,0,0,297,0,0,0,0,0,0,0,280,5.1,7,7,8000.0,6657,9,999999999,25,0.167,0,88,0.15,0.0,0.0
1991,9,24,3,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,13.7,9.7,77,99211,0,0,291,0,0,0,0,0,0,0,281,4.8,7,7,8000.0,3165,9,999999999,25,0.167,0,88,0.15,0.0,0.0
1991,9,24,4,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,10.6,6.9,78,99211,0,0,292,0,0,0,0,0,0,0,281,4.4,7,7,8000.0,6794,9,999999999,19,0.167,0,88,0.15,0.0,0.0
1991,9,24,5,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,10.5,7.1,79,99210,0,0,298,0,0,0,0,0,0,0,281,4.1,7,7,8000.0,6646,9,999999999,20,0.167,0,88,0.15,0.0,0.0
1991,9,24,6,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,10.6,7.3,80,99209,49,281,303,0,0,0,0,0,0,0,279,3.8,7,7,8000.0,6214,9,999999999,20,0.167,0,88,0.15,0.0,0.0
1991,9,24,7,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,13.2,10.0,81,99208,281,1359,302,30,87,19,8141,15161,6436,2871,273,3.4,8,8,8000.0,5886,9,999999999,26,0.167,0,88,0.15,0.0,0.0
